Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
113,2,14314719,116870613,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",1. Re: Luggage Storage in Hong Kong,Yes; https://www.hongkongairport.com/en/passenger-guide/airport-facilities-services/baggage-storage
113,3,14314719,116870668,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",2. Re: Luggage Storage in Hong Kong,"If you're flying on Cathay you can check bags in when you get to the airport, so you would only need to pay to store your carry-ons."
113,4,14314719,116882848,,,,,,Alamigo,1 year ago,"1,154",3. Re: Luggage Storage in Hong Kong,"If you're taking the cable car from Tung Chung (closed through March 21 by the way), there's paid storage at the terminal. https://www.np360.com.hk/en/visitors-information/tourist-guide"
113,5,14314719,116928012,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",4. Re: Luggage Storage in Hong Kong,"Alternatively you can look at the in-town check-in service. At the moment it's still closed, but maybe the service has been restarted by the time of your visit. CX used to offer check in up to 48 hours in advance."
114,1,14314775,116871817,"Houston, Texas",Harris County,Houston,United States of America,North America,hot_suitcase,1 year ago,99,Holidays in April,"Hello All, I am looking to take the fam to HK Disney on April 4th. I see that HK Disney lists that day as a ""peak"" day and a lot of hotels in HK are ""sold out"" as well (Madarnin Oriental, Four Season, etc.). Is there something going on that week in HK (looks like maybe Easter break?) but why would the hotels be booked out? Good time to visit or will there be monstrous crowds at Disney this week for some reason? Thanks!"
115,1,14315232,116875743,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",Best Tim Ho Wan location?,"I'm headed back to Hong Kong in April, after a previous solo trip in 2011. On that trip I went to Tim Ho Wan,I feel like there was only one location back then? I shared a wooden bench with a local family and marked my choices on a piece of paper. I really want to go back, I see there are several locations now, does anyone know which location I likely went to? I think it had a green sign with white writing? Is there a best/flagship location? I really hope it's as good as I remember!"
115,2,14315232,116878172,"Dublin, California",Alameda County,Dublin,United States of America,North America,ThanksSocialSecurity,1 year ago,"38,439",1. Re: Best Tim Ho Wan location?,"I think the original shop is in Sham Shui Po, Fuk Wing Street. When it started, it was a great concept as the cheapest Michelin Star restaurant. Now that it has spread like a COVID virus all over the world, it's not so cute anymore. I have been to a couple, including the original one. There are much better dim sum elsewhere."
115,3,14315232,116878933,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",2. Re: Best Tim Ho Wan location?,"Thank you for this, I googled it and realised it had spread all over the place - did wonder if it might not be the same anymore. Thanks. I will look into some other dim sum options instead."
115,4,14315232,116879376,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",3. Re: Best Tim Ho Wan location?,"The very first Tim Ho Wan opened in Mongkok in 2009 (see old Openrice listing) and might be the place you ate at during your 2011 visit to Hong Kong. https://www.openrice.com/en/hongkong/r-tim-ho-wan-the-dim-sum-specialists-mong-kok-hong-kong-style-dim-sum-r30806 They moved out of that location around early 2013 to the Tai Kok Tsui (old article in SCMP on this matter) so unfortunately if this is the branch you ate at and are remembering, it is not there anymore. https://www.scmp.com/lifestyle/food-drink/article/1068734/dim-sum-and-rise-independents Now the interesting part is that THW, riding the Michelin status of the original Mongkok branch did open 2nd, 3rd and 4th eateries in Sham Shui Po, Central and North Point, all around 2011 so it is possible that you might have eaten at one of these instead of the original place in Mongkok. The SSP branch is situated on a busy street in an old district and is fairly easy to recognise if you went there. The Central Branch is in an MTR Station - again should be easy to recall. Unfortunately, the North Point branch from around that time just closed down (March 2023) so if that is the place you ate at, it is now finished. Hope this is helpful."
115,5,14315232,116885066,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",4. Re: Best Tim Ho Wan location?,"I think it was the original Mong Kok one, that's where my hostel was at the time. A wonderful windowless room! I remember it was tiny, crowded, with wooden benches and a huge queue outside, this blog article is exactly what I remember: https://www.2bearbear.com/the-minimalist-guide-to-eating-at-tim-ho-wan-hong-kong/ Seems like I'm not going to have that same experience again, but it's not surprising after 12 years and a pandemic!"
115,6,14315232,116885605,Milano Marittima...,Cervia,Milano Marittima,Italy,Europe,milanolarry,1 year ago,344,5. Re: Best Tim Ho Wan location?,"It is no longer run by the original owner. Jollibee bought it some years ago. I was there a couple of times, but that was before the transfer of ownership. Hard to say if their food is as good as it used to be."
116,1,14315246,116875850,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",Lucky cat ornements/items in Hong Kong,"I am a big fan of the lucky waving cats, so much so I have a tattoo of one. When I visited Beijing before, I bought some lovely ceramic ones for home decoration. I remember seeing some of the tacky plastic ones at Hong Kong markets back in 2011, I just wondered if anyone's could recommend a shop selling the nice ceramic ones. Or anything homeward/gift related with them on that isn't plasticky. We are staying at the Langham but anywhere reasonably central would be great. Thanks!"
116,2,14315246,116877570,New Forest National...,Hampshire,,United Kingdom of Great Britain and Northern Ireland,Europe,SolentTraveller,1 year ago,"13,602",1. Re: Lucky cat ornements/items in Hong Kong,"Bookazine in its online store, but which also has several physical shops in HK where these items should be available, has a lucky cat ornament (not sure whether its ceramic); https://bookazine.com.hk/products/lucky-cat-ornament?variant=33334176645206 and lucky cats tea towel; https://bookazine.com.hk/collections/hong-kong-gifts-lifestyle/products/tung-choi-street-lucky-cats-tea-towel?variant=44362511941909 There's also a lucky cats book; https://bookazine.com.hk/products/9781787131743?variant=32414390943830"
116,3,14315246,116878953,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",2. Re: Lucky cat ornements/items in Hong Kong,"Thank you so much, i will check this place out ☺️"
116,4,14315246,116879714,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",3. Re: Lucky cat ornements/items in Hong Kong,"And just to add.... There are dedicated Lucky Cat shops in some of the smaller arcade shopping centres but I think they mostly deal in the cheaper quality versions. Homeless Lifestyle Shop is another place that has a range of Lucky Cats (see link) that are better quality (see link to their Lucky Cats) https://homeless.hk/collections/all-accessories?pf_pt_category=Lucky+Cat And if you might be interested in something a bit different, G.O.D. (Goods of Desire) shops have a good quality Lucky Cat (see link) but it is shooting the bird (middle finger) instead of waving its paw. https://god.com.hk/collections/all"
116,5,14315246,116885074,England,,,United Kingdom of Great Britain and Northern Ireland,Europe,bubbleteajunkie,1 year ago,"2,411",4. Re: Lucky cat ornements/items in Hong Kong,"Thank you, I found both of these while searching yesterday so I'll definitely check the, out!"
117,1,14315964,116881496,"Charlotte, North...",North Carolina,Charlotte,United States of America,North America,Jammer12345,1 year ago,631,Hours needed at Disney?,"Hi - planning to go to Disney during this week , how many hours do you think I need to do the main rides for adults? I don't see too many rides really but not sure how long the waits will be. I want to catch evening show but wondering rather than get there at park open I could go maybe around 1 or 2 and still get the rides in?"
117,2,14315964,116928002,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: Hours needed at Disney?,"It really depends on how many rides you want to do, how crowded it is, etc. Not a question that can be answered generically. If you visit is more than just ticking off the item from the list, reserve a full day."
118,1,14316743,116888925,"Clearwater, Florida",Pinellas County,Clearwater,United States of America,North America,kitchenchemist,1 year ago,162,Long Layover Hong Kong Airport. Can I go into city?,Hello. There doesn't seem to be an answer on TA after the March 2023 changes. I have a fourteen hour layover at the airport. (USA to Sydney on Cathay Pacific. ) Is it still possible to exit the airport for that time? Or is it too difficult re-entering the airport? Would I have to take a covid test to get back into the airport for my connecting flight? Thanks.
